fname,bbox,class_id,class_name
06548.jpg,"{'x1': np.uint8(63), 'y1': np.uint8(87), 'x2': np.uint16(575), 'y2': np.uint16(440)}",89,Dodge Journey SUV 2012
06549.jpg,"{'x1': np.uint8(10), 'y1': np.uint8(137), 'x2': np.uint16(579), 'y2': np.uint16(411)}",43,Bentley Continental GT Coupe 2007
06550.jpg,"{'x1': np.uint8(68), 'y1': np.uint8(122), 'x2': np.uint16(498), 'y2': np.uint16(335)}",52,Cadillac SRX SUV 2012
06551.jpg,"{'x1': np.uint8(15), 'y1': np.uint8(18), 'x2': np.uint16(788), 'y2': np.uint16(417)}",83,Dodge Caliber Wagon 2012
06552.jpg,"{'x1': np.uint8(49), 'y1': np.uint8(110), 'x2': np.uint16(579), 'y2': np.uint16(377)}",127,Honda Odyssey Minivan 2007
06553.jpg,"{'x1': np.uint8(25), 'y1': np.uint8(106), 'x2': np.uint16(608), 'y2': np.uint16(414)}",19,Audi TT Hatchback 2011
06554.jpg,"{'x1': np.uint8(25), 'y1': np.uint8(43), 'x2': np.uint8(237), 'y2': np.uint8(164)}",88,Dodge Sprinter Cargo Van 2009
06555.jpg,"{'x1': np.uint8(124), 'y1': np.uint8(177), 'x2': np.uint16(567), 'y2': np.uint16(429)}",149,Jeep Compass SUV 2012
06556.jpg,"{'x1': np.uint8(11), 'y1': np.uint8(28), 'x2': np.uint16(256), 'y2': np.uint8(196)}",53,Cadillac Escalade EXT Crew Cab 2007
06557.jpg,"{'x1': np.uint8(18), 'y1': np.uint8(26), 'x2': np.uint16(260), 'y2': np.uint8(138)}",27,BMW 1 Series Convertible 2012
06558.jpg,"{'x1': np.uint8(179), 'y1': np.uint16(549), 'x2': np.uint16(1004), 'y2': np.uint16(879)}",102,Ferrari California Convertible 2012
06559.jpg,"{'x1': np.uint8(21), 'y1': np.uint8(42), 'x2': np.uint16(453), 'y2': np.uint16(329)}",32,BMW X5 SUV 2007
06560.jpg,"{'x1': np.uint8(41), 'y1': np.uint8(59), 'x2': np.uint16(785), 'y2': np.uint16(431)}",194,Volvo 240 Sedan 1993
06561.jpg,"{'x1': np.uint8(83), 'y1': np.uint8(119), 'x2': np.uint16(510), 'y2': np.uint16(392)}",190,Volkswagen Golf Hatchback 2012
06562.jpg,"{'x1': np.uint8(23), 'y1': np.uint8(118), 'x2': np.uint16(608), 'y2': np.uint16(349)}",138,Hyundai Sonata Sedan 2012
06563.jpg,"{'x1': np.uint8(4), 'y1': np.uint8(51), 'x2': np.uint16(422), 'y2': np.uint16(314)}",71,Chevrolet Express Van 2007
06564.jpg,"{'x1': np.uint8(22), 'y1': np.uint8(32), 'x2': np.uint16(297), 'y2': np.uint8(188)}",90,Dodge Dakota Crew Cab 2010
06565.jpg,"{'x1': np.uint8(8), 'y1': np.uint8(95), 'x2': np.uint16(430), 'y2': np.uint16(364)}",24,Audi S4 Sedan 2007
06566.jpg,"{'x1': np.uint8(53), 'y1': np.uint8(121), 'x2': np.uint16(551), 'y2': np.uint16(423)}",53,Cadillac Escalade EXT Crew Cab 2007
06567.jpg,"{'x1': np.uint8(26), 'y1': np.uint8(58), 'x2': np.uint16(587), 'y2': np.uint16(397)}",59,Chevrolet Camaro Convertible 2012
06568.jpg,"{'x1': np.uint8(1), 'y1': np.uint8(43), 'x2': np.uint8(128), 'y2': np.uint8(91)}",17,Audi 100 Sedan 1994
06569.jpg,"{'x1': np.uint8(1), 'y1': np.uint8(87), 'x2': np.uint16(398), 'y2': np.uint16(257)}",142,Infiniti QX56 SUV 2011
06570.jpg,"{'x1': np.uint8(99), 'y1': np.uint16(346), 'x2': np.uint16(1421), 'y2': np.uint16(951)}",13,Audi A5 Coupe 2012
06571.jpg,"{'x1': np.uint8(20), 'y1': np.uint8(16), 'x2': np.uint16(449), 'y2': np.uint16(300)}",2,Acura RL Sedan 2012
06572.jpg,"{'x1': np.uint8(18), 'y1': np.uint8(86), 'x2': np.uint16(631), 'y2': np.uint16(401)}",177,Rolls-Royce Phantom Sedan 2012
06573.jpg,"{'x1': np.uint8(153), 'y1': np.uint16(412), 'x2': np.uint16(1806), 'y2': np.uint16(1080)}",189,Toyota 4Runner SUV 2012
06574.jpg,"{'x1': np.uint8(84), 'y1': np.uint8(46), 'x2': np.uint16(512), 'y2': np.uint16(365)}",28,BMW 1 Series Coupe 2012
06575.jpg,"{'x1': np.uint8(64), 'y1': np.uint8(70), 'x2': np.uint16(452), 'y2': np.uint16(366)}",47,Buick Regal GS 2012
06576.jpg,"{'x1': np.uint8(64), 'y1': np.uint16(347), 'x2': np.uint16(629), 'y2': np.uint16(577)}",184,Suzuki SX4 Sedan 2012
06577.jpg,"{'x1': np.uint8(33), 'y1': np.uint8(86), 'x2': np.uint16(614), 'y2': np.uint16(396)}",65,Chevrolet Avalanche Crew Cab 2012
06578.jpg,"{'x1': np.uint8(31), 'y1': np.uint8(15), 'x2': np.uint16(378), 'y2': np.uint8(185)}",125,HUMMER H2 SUT Crew Cab 2009
06579.jpg,"{'x1': np.uint8(15), 'y1': np.uint8(20), 'x2': np.uint16(630), 'y2': np.uint16(477)}",64,Chevrolet Express Cargo Van 2007
06580.jpg,"{'x1': np.uint8(21), 'y1': np.uint8(131), 'x2': np.uint16(628), 'y2': np.uint16(305)}",175,Rolls-Royce Phantom Drophead Coupe Convertible 2012
06581.jpg,"{'x1': np.uint8(51), 'y1': np.uint8(147), 'x2': np.uint16(588), 'y2': np.uint16(422)}",22,Audi S5 Coupe 2012
06582.jpg,"{'x1': np.uint8(74), 'y1': np.uint8(55), 'x2': np.uint16(671), 'y2': np.uint16(388)}",129,Honda Accord Sedan 2012
06583.jpg,"{'x1': np.uint8(77), 'y1': np.uint8(128), 'x2': np.uint16(1211), 'y2': np.uint16(711)}",40,Bentley Arnage Sedan 2009
06584.jpg,"{'x1': np.uint8(20), 'y1': np.uint8(37), 'x2': np.uint16(480), 'y2': np.uint16(316)}",122,GMC Canyon Extended Cab 2012
06585.jpg,"{'x1': np.uint8(2), 'y1': np.uint8(9), 'x2': np.uint8(231), 'y2': np.uint8(163)}",190,Volkswagen Golf Hatchback 2012
06586.jpg,"{'x1': np.uint8(44), 'y1': np.uint8(62), 'x2': np.uint16(555), 'y2': np.uint16(294)}",14,Audi TTS Coupe 2012
06587.jpg,"{'x1': np.uint8(25), 'y1': np.uint8(53), 'x2': np.uint8(238), 'y2': np.uint8(167)}",53,Cadillac Escalade EXT Crew Cab 2007
06588.jpg,"{'x1': np.uint8(60), 'y1': np.uint8(129), 'x2': np.uint16(604), 'y2': np.uint16(377)}",51,Cadillac CTS-V Sedan 2012
06589.jpg,"{'x1': np.uint8(121), 'y1': np.uint16(409), 'x2': np.uint16(1146), 'y2': np.uint16(779)}",55,Chevrolet Corvette Convertible 2012
06590.jpg,"{'x1': np.uint8(137), 'y1': np.uint8(38), 'x2': np.uint16(574), 'y2': np.uint16(371)}",76,Chrysler Aspen SUV 2009
06591.jpg,"{'x1': np.uint8(38), 'y1': np.uint8(43), 'x2': np.uint8(225), 'y2': np.uint8(156)}",106,Ford F-450 Super Duty Crew Cab 2012
06592.jpg,"{'x1': np.uint8(3), 'y1': np.uint8(30), 'x2': np.uint16(295), 'y2': np.uint8(192)}",70,Chevrolet Silverado 1500 Classic Extended Cab 2007
06593.jpg,"{'x1': np.uint8(112), 'y1': np.uint8(190), 'x2': np.uint16(697), 'y2': np.uint16(483)}",25,Audi TT RS Coupe 2012
06594.jpg,"{'x1': np.uint8(22), 'y1': np.uint8(46), 'x2': np.uint16(643), 'y2': np.uint16(311)}",105,Fisker Karma Sedan 2012
06595.jpg,"{'x1': np.uint8(27), 'y1': np.uint8(34), 'x2': np.uint8(250), 'y2': np.uint8(160)}",83,Dodge Caliber Wagon 2012
06596.jpg,"{'x1': np.uint8(5), 'y1': np.uint8(22), 'x2': np.uint16(257), 'y2': np.uint8(159)}",83,Dodge Caliber Wagon 2012
06597.jpg,"{'x1': np.uint8(9), 'y1': np.uint8(34), 'x2': np.uint8(240), 'y2': np.uint8(150)}",108,Ford Freestar Minivan 2007
06598.jpg,"{'x1': np.uint8(15), 'y1': np.uint8(43), 'x2': np.uint16(346), 'y2': np.uint8(236)}",33,BMW X6 SUV 2012
06599.jpg,"{'x1': np.uint8(81), 'y1': np.uint8(83), 'x2': np.uint16(1524), 'y2': np.uint16(851)}",92,Dodge Magnum Wagon 2008
06600.jpg,"{'x1': np.uint8(29), 'y1': np.uint8(6), 'x2': np.uint16(271), 'y2': np.uint8(168)}",14,Audi TTS Coupe 2012
06601.jpg,"{'x1': np.uint8(8), 'y1': np.uint8(11), 'x2': np.uint8(194), 'y2': np.uint8(122)}",125,HUMMER H2 SUT Crew Cab 2009
06602.jpg,"{'x1': np.uint8(7), 'y1': np.uint8(1), 'x2': np.uint16(1597), 'y2': np.uint16(1207)}",183,Suzuki SX4 Hatchback 2012
06603.jpg,"{'x1': np.uint8(39), 'y1': np.uint8(127), 'x2': np.uint16(595), 'y2': np.uint16(360)}",7,Acura ZDX Hatchback 2012
06604.jpg,"{'x1': np.uint8(151), 'y1': np.uint16(442), 'x2': np.uint16(1950), 'y2': np.uint16(1100)}",169,Nissan NV Passenger Van 2012
06605.jpg,"{'x1': np.uint8(10), 'y1': np.uint8(8), 'x2': np.uint16(747), 'y2': np.uint16(582)}",32,BMW X5 SUV 2007
06606.jpg,"{'x1': np.uint8(57), 'y1': np.uint8(147), 'x2': np.uint16(563), 'y2': np.uint16(413)}",152,Lamborghini Gallardo LP 570-4 Superleggera 2012
06607.jpg,"{'x1': np.uint8(124), 'y1': np.uint8(130), 'x2': np.uint16(372), 'y2': np.uint16(269)}",127,Honda Odyssey Minivan 2007
06608.jpg,"{'x1': np.uint8(58), 'y1': np.uint8(82), 'x2': np.uint16(1231), 'y2': np.uint16(789)}",196,smart fortwo Convertible 2012
06609.jpg,"{'x1': np.uint8(15), 'y1': np.uint8(24), 'x2': np.uint8(234), 'y2': np.uint8(167)}",111,Ford Ranger SuperCab 2011
06610.jpg,"{'x1': np.uint8(3), 'y1': np.uint8(3), 'x2': np.uint8(200), 'y2': np.uint8(114)}",18,Audi 100 Wagon 1994
06611.jpg,"{'x1': np.uint8(8), 'y1': np.uint8(19), 'x2': np.uint16(266), 'y2': np.uint8(179)}",54,Chevrolet Silverado 1500 Hybrid Crew Cab 2012
06612.jpg,"{'x1': np.uint8(17), 'y1': np.uint8(17), 'x2': np.uint8(249), 'y2': np.uint8(140)}",72,Chevrolet Monte Carlo Coupe 2007
06613.jpg,"{'x1': np.uint8(1), 'y1': np.uint8(199), 'x2': np.uint16(1492), 'y2': np.uint16(885)}",112,Ford GT Coupe 2006
06614.jpg,"{'x1': np.uint8(39), 'y1': np.uint8(29), 'x2': np.uint16(470), 'y2': np.uint16(286)}",4,Acura TL Type-S 2008
06615.jpg,"{'x1': np.uint8(11), 'y1': np.uint8(210), 'x2': np.uint16(1011), 'y2': np.uint16(600)}",112,Ford GT Coupe 2006
06616.jpg,"{'x1': np.uint8(32), 'y1': np.uint8(36), 'x2': np.uint16(437), 'y2': np.uint16(272)}",23,Audi S4 Sedan 2012
06617.jpg,"{'x1': np.uint8(195), 'y1': np.uint8(147), 'x2': np.uint16(838), 'y2': np.uint16(583)}",144,Jaguar XK XKR 2012
06618.jpg,"{'x1': np.uint8(21), 'y1': np.uint8(164), 'x2': np.uint16(607), 'y2': np.uint16(359)}",61,Chevrolet Impala Sedan 2007
06619.jpg,"{'x1': np.uint8(26), 'y1': np.uint8(80), 'x2': np.uint16(630), 'y2': np.uint16(458)}",115,Ford Focus Sedan 2007
06620.jpg,"{'x1': np.uint8(73), 'y1': np.uint8(1), 'x2': np.uint16(412), 'y2': np.uint8(210)}",32,BMW X5 SUV 2007
06621.jpg,"{'x1': np.uint8(54), 'y1': np.uint8(92), 'x2': np.uint16(471), 'y2': np.uint16(334)}",145,Jeep Patriot SUV 2012
06622.jpg,"{'x1': np.uint8(36), 'y1': np.uint8(37), 'x2': np.uint8(231), 'y2': np.uint8(198)}",175,Rolls-Royce Phantom Drophead Coupe Convertible 2012
06623.jpg,"{'x1': np.uint8(143), 'y1': np.uint8(181), 'x2': np.uint16(984), 'y2': np.uint16(663)}",124,HUMMER H3T Crew Cab 2010
06624.jpg,"{'x1': np.uint8(23), 'y1': np.uint8(134), 'x2': np.uint16(619), 'y2': np.uint16(349)}",2,Acura RL Sedan 2012
06625.jpg,"{'x1': np.uint8(52), 'y1': np.uint8(171), 'x2': np.uint16(970), 'y2': np.uint16(563)}",105,Fisker Karma Sedan 2012
06626.jpg,"{'x1': np.uint8(8), 'y1': np.uint8(8), 'x2': np.uint8(234), 'y2': np.uint8(143)}",119,GMC Savana Van 2012
06627.jpg,"{'x1': np.uint8(78), 'y1': np.uint8(143), 'x2': np.uint16(596), 'y2': np.uint16(423)}",115,Ford Focus Sedan 2007
06628.jpg,"{'x1': np.uint8(94), 'y1': np.uint16(281), 'x2': np.uint16(2952), 'y2': np.uint16(1412)}",59,Chevrolet Camaro Convertible 2012
06629.jpg,"{'x1': np.uint8(59), 'y1': np.uint8(42), 'x2': np.uint8(231), 'y2': np.uint8(173)}",109,Ford Expedition EL SUV 2009
06630.jpg,"{'x1': np.uint8(19), 'y1': np.uint8(30), 'x2': np.uint8(246), 'y2': np.uint8(154)}",51,Cadillac CTS-V Sedan 2012
06631.jpg,"{'x1': np.uint8(57), 'y1': np.uint16(297), 'x2': np.uint16(757), 'y2': np.uint16(639)}",170,Nissan Juke Hatchback 2012
06632.jpg,"{'x1': np.uint8(7), 'y1': np.uint8(7), 'x2': np.uint16(342), 'y2': np.uint8(219)}",195,Volvo XC90 SUV 2007
06633.jpg,"{'x1': np.uint8(24), 'y1': np.uint8(60), 'x2': np.uint16(382), 'y2': np.uint16(292)}",35,BMW M5 Sedan 2010
06634.jpg,"{'x1': np.uint8(26), 'y1': np.uint8(39), 'x2': np.uint8(252), 'y2': np.uint8(155)}",174,Ram C/V Cargo Van Minivan 2012
06635.jpg,"{'x1': np.uint8(44), 'y1': np.uint8(96), 'x2': np.uint16(621), 'y2': np.uint16(360)}",44,Bentley Continental Flying Spur Sedan 2007
06636.jpg,"{'x1': np.uint8(49), 'y1': np.uint8(22), 'x2': np.uint16(548), 'y2': np.uint16(358)}",41,Bentley Mulsanne Sedan 2011
06637.jpg,"{'x1': np.uint8(1), 'y1': np.uint8(133), 'x2': np.uint16(400), 'y2': np.uint16(285)}",151,Lamborghini Aventador Coupe 2012
06638.jpg,"{'x1': np.uint8(31), 'y1': np.uint8(5), 'x2': np.uint16(1247), 'y2': np.uint16(799)}",183,Suzuki SX4 Hatchback 2012
06639.jpg,"{'x1': np.uint8(64), 'y1': np.uint8(59), 'x2': np.uint16(948), 'y2': np.uint16(675)}",147,Jeep Liberty SUV 2012
06640.jpg,"{'x1': np.uint8(12), 'y1': np.uint8(21), 'x2': np.uint16(258), 'y2': np.uint8(161)}",69,Chevrolet Silverado 2500HD Regular Cab 2012
06641.jpg,"{'x1': np.uint8(47), 'y1': np.uint8(83), 'x2': np.uint16(380), 'y2': np.uint16(293)}",153,Lamborghini Diablo Coupe 2001
06642.jpg,"{'x1': np.uint8(25), 'y1': np.uint8(14), 'x2': np.uint16(484), 'y2': np.uint16(303)}",121,GMC Acadia SUV 2012
06643.jpg,"{'x1': np.uint8(106), 'y1': np.uint8(89), 'x2': np.uint16(606), 'y2': np.uint16(425)}",64,Chevrolet Express Cargo Van 2007
06644.jpg,"{'x1': np.uint16(338), 'y1': np.uint8(82), 'x2': np.uint16(1133), 'y2': np.uint16(733)}",7,Acura ZDX Hatchback 2012
06645.jpg,"{'x1': np.uint8(48), 'y1': np.uint8(161), 'x2': np.uint16(725), 'y2': np.uint16(450)}",49,Buick Verano Sedan 2012
06646.jpg,"{'x1': np.uint8(35), 'y1': np.uint8(41), 'x2': np.uint8(187), 'y2': np.uint8(108)}",16,Audi V8 Sedan 1994
06647.jpg,"{'x1': np.uint8(12), 'y1': np.uint8(7), 'x2': np.uint16(289), 'y2': np.uint8(232)}",71,Chevrolet Express Van 2007
06648.jpg,"{'x1': np.uint8(21), 'y1': np.uint8(195), 'x2': np.uint16(588), 'y2': np.uint16(478)}",101,Ferrari FF Coupe 2012
06649.jpg,"{'x1': np.uint8(15), 'y1': np.uint8(70), 'x2': np.uint16(480), 'y2': np.uint16(290)}",108,Ford Freestar Minivan 2007
06650.jpg,"{'x1': np.uint8(5), 'y1': np.uint8(3), 'x2': np.uint16(284), 'y2': np.uint8(129)}",76,Chrysler Aspen SUV 2009
06651.jpg,"{'x1': np.uint8(51), 'y1': np.uint8(87), 'x2': np.uint16(573), 'y2': np.uint16(355)}",94,Dodge Durango SUV 2012
06652.jpg,"{'x1': np.uint8(207), 'y1': np.uint16(454), 'x2': np.uint16(1766), 'y2': np.uint16(1100)}",150,Lamborghini Reventon Coupe 2008
06653.jpg,"{'x1': np.uint8(82), 'y1': np.uint8(47), 'x2': np.uint16(565), 'y2': np.uint16(358)}",39,Bentley Continental Supersports Conv. Convertible 2012
06654.jpg,"{'x1': np.uint8(96), 'y1': np.uint8(8), 'x2': np.uint16(401), 'y2': np.uint16(328)}",166,Mercedes-Benz Sprinter Van 2012
06655.jpg,"{'x1': np.uint8(52), 'y1': np.uint8(28), 'x2': np.uint16(269), 'y2': np.uint8(210)}",143,Isuzu Ascender SUV 2008
06656.jpg,"{'x1': np.uint8(98), 'y1': np.uint8(2), 'x2': np.uint16(554), 'y2': np.uint16(422)}",168,Nissan Leaf Hatchback 2012
06657.jpg,"{'x1': np.uint8(28), 'y1': np.uint8(67), 'x2': np.uint16(555), 'y2': np.uint16(334)}",81,Chrysler PT Cruiser Convertible 2008
06658.jpg,"{'x1': np.uint8(13), 'y1': np.uint8(51), 'x2': np.uint16(461), 'y2': np.uint16(336)}",188,Toyota Corolla Sedan 2012
06659.jpg,"{'x1': np.uint8(2), 'y1': np.uint8(73), 'x2': np.uint16(635), 'y2': np.uint16(477)}",146,Jeep Wrangler SUV 2012
06660.jpg,"{'x1': np.uint8(46), 'y1': np.uint8(86), 'x2': np.uint16(557), 'y2': np.uint16(287)}",6,Acura Integra Type R 2001
06661.jpg,"{'x1': np.uint8(103), 'y1': np.uint8(70), 'x2': np.uint16(934), 'y2': np.uint16(688)}",164,Mercedes-Benz E-Class Sedan 2012
06662.jpg,"{'x1': np.uint8(90), 'y1': np.uint8(112), 'x2': np.uint16(681), 'y2': np.uint16(486)}",32,BMW X5 SUV 2007
06663.jpg,"{'x1': np.uint8(99), 'y1': np.uint8(114), 'x2': np.uint16(969), 'y2': np.uint16(683)}",32,BMW X5 SUV 2007
06664.jpg,"{'x1': np.uint8(62), 'y1': np.uint8(117), 'x2': np.uint16(465), 'y2': np.uint8(250)}",18,Audi 100 Wagon 1994
06665.jpg,"{'x1': np.uint8(80), 'y1': np.uint8(142), 'x2': np.uint16(567), 'y2': np.uint16(366)}",49,Buick Verano Sedan 2012
06666.jpg,"{'x1': np.uint8(14), 'y1': np.uint8(117), 'x2': np.uint16(617), 'y2': np.uint16(383)}",79,Chrysler 300 SRT-8 2010
06667.jpg,"{'x1': np.uint8(9), 'y1': np.uint8(29), 'x2': np.uint16(259), 'y2': np.uint8(153)}",60,Chevrolet HHR SS 2010
06668.jpg,"{'x1': np.uint8(49), 'y1': np.uint8(34), 'x2': np.uint16(751), 'y2': np.uint16(501)}",166,Mercedes-Benz Sprinter Van 2012
06669.jpg,"{'x1': np.uint8(61), 'y1': np.uint8(58), 'x2': np.uint16(269), 'y2': np.uint8(148)}",134,Hyundai Sonata Hybrid Sedan 2012
06670.jpg,"{'x1': np.uint8(17), 'y1': np.uint8(49), 'x2': np.uint16(536), 'y2': np.uint16(302)}",106,Ford F-450 Super Duty Crew Cab 2012
06671.jpg,"{'x1': np.uint8(4), 'y1': np.uint8(76), 'x2': np.uint16(583), 'y2': np.uint16(326)}",158,Maybach Landaulet Convertible 2012
06672.jpg,"{'x1': np.uint8(60), 'y1': np.uint8(51), 'x2': np.uint16(622), 'y2': np.uint16(424)}",181,Suzuki Aerio Sedan 2007
06673.jpg,"{'x1': np.uint8(33), 'y1': np.uint8(55), 'x2': np.uint16(531), 'y2': np.uint16(414)}",189,Toyota 4Runner SUV 2012
06674.jpg,"{'x1': np.uint8(76), 'y1': np.uint8(178), 'x2': np.uint16(353), 'y2': np.uint16(328)}",188,Toyota Corolla Sedan 2012
06675.jpg,"{'x1': np.uint8(204), 'y1': np.uint16(410), 'x2': np.uint16(986), 'y2': np.uint16(730)}",10,Aston Martin Virage Convertible 2012
06676.jpg,"{'x1': np.uint8(41), 'y1': np.uint8(4), 'x2': np.uint16(275), 'y2': np.uint8(192)}",32,BMW X5 SUV 2007
06677.jpg,"{'x1': np.uint8(70), 'y1': np.uint8(88), 'x2': np.uint8(247), 'y2': np.uint8(188)}",20,Audi S6 Sedan 2011
06678.jpg,"{'x1': np.uint8(7), 'y1': np.uint8(149), 'x2': np.uint16(897), 'y2': np.uint16(556)}",21,Audi S5 Convertible 2012
06679.jpg,"{'x1': np.uint8(60), 'y1': np.uint8(45), 'x2': np.uint16(594), 'y2': np.uint16(428)}",147,Jeep Liberty SUV 2012
06680.jpg,"{'x1': np.uint16(416), 'y1': np.uint16(420), 'x2': np.uint16(988), 'y2': np.uint16(777)}",132,Hyundai Tucson SUV 2012
06681.jpg,"{'x1': np.uint8(3), 'y1': np.uint8(9), 'x2': np.uint8(249), 'y2': np.uint8(144)}",142,Infiniti QX56 SUV 2011
06682.jpg,"{'x1': np.uint8(135), 'y1': np.uint8(81), 'x2': np.uint16(375), 'y2': np.uint8(230)}",118,GMC Terrain SUV 2012
06683.jpg,"{'x1': np.uint8(13), 'y1': np.uint8(98), 'x2': np.uint16(287), 'y2': np.uint8(198)}",9,Aston Martin V8 Vantage Coupe 2012
06684.jpg,"{'x1': np.uint8(37), 'y1': np.uint8(171), 'x2': np.uint16(1052), 'y2': np.uint16(472)}",57,Chevrolet Corvette Ron Fellows Edition Z06 2007
06685.jpg,"{'x1': np.uint8(5), 'y1': np.uint8(99), 'x2': np.uint16(292), 'y2': np.uint8(191)}",151,Lamborghini Aventador Coupe 2012
06686.jpg,"{'x1': np.uint8(44), 'y1': np.uint16(275), 'x2': np.uint16(1237), 'y2': np.uint16(858)}",140,Hyundai Azera Sedan 2012
06687.jpg,"{'x1': np.uint8(24), 'y1': np.uint8(117), 'x2': np.uint16(468), 'y2': np.uint16(364)}",96,Dodge Charger Sedan 2012
06688.jpg,"{'x1': np.uint8(10), 'y1': np.uint8(84), 'x2': np.uint16(551), 'y2': np.uint16(321)}",103,Ferrari 458 Italia Convertible 2012
06689.jpg,"{'x1': np.uint16(316), 'y1': np.uint16(432), 'x2': np.uint16(1690), 'y2': np.uint16(1458)}",185,Tesla Model S Sedan 2012
06690.jpg,"{'x1': np.uint8(20), 'y1': np.uint8(130), 'x2': np.uint16(607), 'y2': np.uint16(421)}",79,Chrysler 300 SRT-8 2010
06691.jpg,"{'x1': np.uint8(3), 'y1': np.uint8(22), 'x2': np.uint8(149), 'y2': np.uint8(110)}",90,Dodge Dakota Crew Cab 2010
06692.jpg,"{'x1': np.uint8(7), 'y1': np.uint8(128), 'x2': np.uint16(1003), 'y2': np.uint16(688)}",71,Chevrolet Express Van 2007
06693.jpg,"{'x1': np.uint8(138), 'y1': np.uint8(163), 'x2': np.uint16(783), 'y2': np.uint16(417)}",61,Chevrolet Impala Sedan 2007
06694.jpg,"{'x1': np.uint8(55), 'y1': np.uint8(61), 'x2': np.uint16(480), 'y2': np.uint16(257)}",98,Eagle Talon Hatchback 1998
06695.jpg,"{'x1': np.uint8(4), 'y1': np.uint8(37), 'x2': np.uint8(220), 'y2': np.uint8(119)}",82,Daewoo Nubira Wagon 2002
06696.jpg,"{'x1': np.uint8(42), 'y1': np.uint8(75), 'x2': np.uint16(382), 'y2': np.uint16(273)}",30,BMW 3 Series Wagon 2012
06697.jpg,"{'x1': np.uint8(76), 'y1': np.uint8(104), 'x2': np.uint16(455), 'y2': np.uint16(284)}",174,Ram C/V Cargo Van Minivan 2012
06698.jpg,"{'x1': np.uint8(33), 'y1': np.uint8(57), 'x2': np.uint8(255), 'y2': np.uint8(162)}",165,Mercedes-Benz S-Class Sedan 2012
06699.jpg,"{'x1': np.uint8(102), 'y1': np.uint8(92), 'x2': np.uint16(937), 'y2': np.uint16(567)}",141,Infiniti G Coupe IPL 2012
06700.jpg,"{'x1': np.uint8(23), 'y1': np.uint8(31), 'x2': np.uint16(790), 'y2': np.uint16(395)}",147,Jeep Liberty SUV 2012
06701.jpg,"{'x1': np.uint8(51), 'y1': np.uint8(14), 'x2': np.uint16(560), 'y2': np.uint16(409)}",47,Buick Regal GS 2012
06702.jpg,"{'x1': np.uint8(103), 'y1': np.uint8(7), 'x2': np.uint16(549), 'y2': np.uint16(278)}",50,Buick Enclave SUV 2012
06703.jpg,"{'x1': np.uint8(44), 'y1': np.uint8(44), 'x2': np.uint16(563), 'y2': np.uint16(261)}",27,BMW 1 Series Convertible 2012
06704.jpg,"{'x1': np.uint8(172), 'y1': np.uint8(137), 'x2': np.uint16(501), 'y2': np.uint16(358)}",25,Audi TT RS Coupe 2012
06705.jpg,"{'x1': np.uint8(59), 'y1': np.uint8(25), 'x2': np.uint16(260), 'y2': np.uint8(127)}",22,Audi S5 Coupe 2012
06706.jpg,"{'x1': np.uint8(93), 'y1': np.uint8(153), 'x2': np.uint16(807), 'y2': np.uint16(472)}",177,Rolls-Royce Phantom Sedan 2012
06707.jpg,"{'x1': np.uint8(46), 'y1': np.uint8(78), 'x2': np.uint16(583), 'y2': np.uint16(334)}",105,Fisker Karma Sedan 2012
06708.jpg,"{'x1': np.uint8(106), 'y1': np.uint8(168), 'x2': np.uint16(752), 'y2': np.uint16(512)}",12,Audi RS 4 Convertible 2008
06709.jpg,"{'x1': np.uint8(126), 'y1': np.uint16(270), 'x2': np.uint16(694), 'y2': np.uint16(466)}",102,Ferrari California Convertible 2012
06710.jpg,"{'x1': np.uint8(39), 'y1': np.uint16(328), 'x2': np.uint16(754), 'y2': np.uint16(567)}",175,Rolls-Royce Phantom Drophead Coupe Convertible 2012
06711.jpg,"{'x1': np.uint8(55), 'y1': np.uint8(20), 'x2': np.uint16(393), 'y2': np.uint8(205)}",90,Dodge Dakota Crew Cab 2010
06712.jpg,"{'x1': np.uint8(40), 'y1': np.uint8(84), 'x2': np.uint16(959), 'y2': np.uint16(700)}",36,BMW M6 Convertible 2010
06713.jpg,"{'x1': np.uint8(28), 'y1': np.uint8(84), 'x2': np.uint16(453), 'y2': np.uint16(282)}",46,Bugatti Veyron 16.4 Coupe 2009
06714.jpg,"{'x1': np.uint8(80), 'y1': np.uint8(51), 'x2': np.uint16(650), 'y2': np.uint16(409)}",33,BMW X6 SUV 2012
06715.jpg,"{'x1': np.uint8(25), 'y1': np.uint8(50), 'x2': np.uint16(1608), 'y2': np.uint16(843)}",53,Cadillac Escalade EXT Crew Cab 2007
06716.jpg,"{'x1': np.uint8(11), 'y1': np.uint8(79), 'x2': np.uint16(295), 'y2': np.uint8(223)}",21,Audi S5 Convertible 2012
06717.jpg,"{'x1': np.uint8(167), 'y1': np.uint8(54), 'x2': np.uint16(610), 'y2': np.uint16(551)}",166,Mercedes-Benz Sprinter Van 2012
06718.jpg,"{'x1': np.uint8(97), 'y1': np.uint8(2), 'x2': np.uint16(599), 'y2': np.uint16(409)}",6,Acura Integra Type R 2001
06719.jpg,"{'x1': np.uint8(21), 'y1': np.uint8(42), 'x2': np.uint16(563), 'y2': np.uint8(248)}",47,Buick Regal GS 2012
